#,School Name,District,Block Name,UDISE ID
74566,PRATHIMIK VIDAYALAY MEERAPUR,FAIZABAD,MAYA,9470707405
74567,PRATHIMIK VIDAYALAY MEHBOOBGANJ,FAIZABAD,MAYA,9470707601
74568,PRATHIMIK VIDAYALAY MOHAMMADPUR KASBA,FAIZABAD,MAYA,9470708901
74569,PRATHIMIK VIDAYALAY PAKRAULA,FAIZABAD,MAYA,9470705001
74570,PRATHIMIK VIDAYALAY PARMANPUR,FAIZABAD,MAYA,9470707301
74571,PRATHIMIK VIDAYALAY RAJAPUR,FAIZABAD,MAYA,9470709501
74572,PRATHIMIK VIDAYALAY RAJPALLIA,FAIZABAD,MAYA,9470709401
74573,PRATHIMIK VIDAYALAY RAMAPUR,FAIZABAD,MAYA,9470710301
74574,PRATHIMIK VIDAYALAY RATANPUR CHHATARA,FAIZABAD,MAYA,9470712302
74575,PRATHIMIK VIDAYALAY RAUBBA LOHANGPUR,FAIZABAD,MAYA,9470710701
74576,PRATHIMIK VIDAYALAY REDWARIYA,FAIZABAD,MAYA,9470706502
74577,PRATHIMIK VIDAYALAY SAMDA COMPOSITE 1 TO 8,FAIZABAD,MAYA,9470711001
74578,PRATHIMIK VIDAYALAY SARAIYA REVRI,FAIZABAD,MAYA,9470710501
74579,PRATHIMIK VIDAYALAY SARANGPUR,FAIZABAD,MAYA,9470711401
74580,PRATHIMIK VIDAYALAY SARWAGHAT,FAIZABAD,MAYA,9470712101
74581,PRATHIMIK VIDAYALAY SHAHPUR,FAIZABAD,MAYA,9470710602
74582,PRATHIMIK VIDAYALAY SILAUNI,FAIZABAD,MAYA,9470711601
74583,PRATHIMIK VIDAYALAY TANDAULI,FAIZABAD,MAYA,9470703601
74584,PRATHIMIK VIDAYALAY TIKARA,FAIZABAD,MAYA,9470707002
74585,PRATHIMIK VIDAYALAY TIWARIPUR,FAIZABAD,MAYA,9470700117
74586,PRATHIMIK VIDAYALAY TRILOKPUR COMPOSITE 1 TO 8,FAIZABAD,MAYA,9470703701
74587,PRATHIMIK VIDAYALAY VAJIRPUR,FAIZABAD,MAYA,9470710802
74588,PRATHIMIK VIDAYALAY.GOUHANIA,FAIZABAD,MAYA,9470702801
74589,PRATHIMIK VIDAYALAYALHADIPUR,FAIZABAD,MAYA,9470710101
74590,PRATHIMIK VIDAYALAYRAMPUR MAYA,FAIZABAD,MAYA,9470710001
74591,PRATHIMIK VIDAYALAYSONAURA,FAIZABAD,MAYA,9470710103
74592,PRATHMIC KANYA PATHSALA NO.44,ALIGARH,NAGAR ALIGARH,9121307801
74593,PRATHMIC KANYA PATHSALA NO.25,ALIGARH,NAGAR ALIGARH,9121301801
74594,PRATHMIC PATHSALA 6,ALIGARH,NAGAR ALIGARH,9121300201
74595,PRATHMIC PATHSALA FATHEGARI,ALIGARH,KHAIR,9120805002
74596,PRATHMIC VID NO.1,ALIGARH,NAGAR ATRAULI,9121401801
74597,PRATHMIC VID. NO. 3 (1 TO 5 COMPOSITE SCHOOL),ALIGARH,NAGAR ATRAULI,9121401803
74598,PRATHMIC VID. NO.4 (1 TO 5 COMPOSITE SCHOOL),ALIGARH,NAGAR ATRAULI,9121402101
74599,PRATHMIC VID.NO.5,ALIGARH,NAGAR ATRAULI,9121402201
74600,PRATHMIK VIDAYLAY BANWARI KA PURWA,FAIZABAD,PURA,9470806204
74601,PRATHMIK VIDAYLAY CHARERA,FAIZABAD,PURA,9470802701
74602,PRATHMIK VIDAYLAY DADERA COMPOSITE 1 TO 8,FAIZABAD,PURA,9470803101
74603,PRATHMIK VIDAYLAY KARMA KODRI - II,FAIZABAD,PURA,9470800802
74604,PRATHMIK VIDAYLAY MADNA MANJHA COMPOSITE 1 TO 8,FAIZABAD,PURA,9470804004
74605,PRATHMIK VIDAYLAY MAKHAPUR,FAIZABAD,PURA,9470805601
74606,PRATHMIK VIDAYLAY MANJHA TIHURA COMPOSITE 1 TO 8,FAIZABAD,PURA,9470802901
74607,PRATHMIK VIDAYLAY PURE PAHALWAN,FAIZABAD,PURA,9470804803
74608,PRATHMIK VIDAYLAY RASDA,FAIZABAD,PURA,9470807101
74609,PRATHMIK VIDAYLAY SURAPUR,FAIZABAD,PURA,9470800204
74610,PRATHMIK VIDAYLAY ALAWALPUR,FAIZABAD,PURA,9470800301
74611,PRATHMIK VIDAYLAY AMEE ALAPUR,FAIZABAD,PURA,9470800501
74612,PRATHMIK VIDAYLAY ANJANA - II,FAIZABAD,PURA,9470800202
74613,PRATHMIK VIDAYLAY ANJANA PRATHAM,FAIZABAD,PURA,9470800201
74614,PRATHMIK VIDAYLAY ASHAPUR,FAIZABAD,PURA,9470800401
74615,PRATHMIK VIDAYLAY ATRANVAN COMPOSITE 1 TO 8,FAIZABAD,PURA,9470807901
74616,PRATHMIK VIDAYLAY BAISINGH,FAIZABAD,PURA,9470804801
74617,PRATHMIK VIDAYLAY BHADAULEE,FAIZABAD,PURA,9470805101
74618,PRATHMIK VIDAYLAY BHAGWABHIT,FAIZABAD,PURA,9470804901
74619,PRATHMIK VIDAYLAY BHIKHAPUR,FAIZABAD,PURA,9470805401
74620,PRATHMIK VIDAYLAY CHAKBAI SINGH,FAIZABAD,PURA,9470806301
74621,PRATHMIK VIDAYLAY DARSHAN NAGAR COMPOSITE 1 TO 8,FAIZABAD,PURA,9470801201
74622,PRATHMIK VIDAYLAY DARSHAN NAGAR II COMPOSITE 1 TO 8,FAIZABAD,PURA,9470801202
74623,PRATHMIK VIDAYLAY DATAULEE,FAIZABAD,PURA,9470803001
74624,PRATHMIK VIDAYLAY DHARMU KA PURAWA COMPOSITE 1 TO 8,FAIZABAD,PURA,9470806203
74625,PRATHMIK VIDAYLAY DUGVA RAHIMPUR,FAIZABAD,PURA,9470807501
74626,PRATHMIK VIDAYLAY DURGAPUR,FAIZABAD,PURA,9470803401
74627,PRATHMIK VIDAYLAY DWARIKAPUR,FAIZABAD,PURA,9470803201
74628,PRATHMIK VIDAYLAY FATEHPUR MUMTAJABAD COMPOSITE 1 TO 8,FAIZABAD,PURA,9470804701
74629,PRATHMIK VIDAYLAY GAUHANIYA GODIYANA,FAIZABAD,PURA,9470801902
74630,PRATHMIK VIDAYLAY HAIVATPUR,FAIZABAD,PURA,9470802101
74631,PRATHMIK VIDAYLAY JIYANPUR,FAIZABAD,PURA,9470805701
74632,PRATHMIK VIDAYLAY KACHAULI,FAIZABAD,PURA,9470800701
74633,PRATHMIK VIDAYLAY KANDIPUR,FAIZABAD,PURA,9470800901
74634,PRATHMIK VIDAYLAY KHAJURAVAR,FAIZABAD,PURA,9470803301
74635,PRATHMIK VIDAYLAY KHANPUR PURSAYAN,FAIZABAD,PURA,9470801401
74636,PRATHMIK VIDAYLAY KHANUWAWAN,FAIZABAD,PURA,9470800702
74637,PRATHMIK VIDAYLAY KHUSHALGANJ - RUDAULIA,FAIZABAD,PURA,9470801501
74638,PRATHMIK VIDAYLAY KISHUNDASPUR,FAIZABAD,PURA,9470808001
74639,PRATHMIK VIDAYLAY KORKHANA,FAIZABAD,PURA,9470803601
74640,PRATHMIK VIDAYLAY KUSMAHA COMPOSITE 1 TO 8,FAIZABAD,PURA,9470801301
74641,PRATHMIK VIDAYLAY KUTUBPUR,FAIZABAD,PURA,9470805001
74642,PRATHMIK VIDAYLAY MADNA -I,FAIZABAD,PURA,9470804001
74643,PRATHMIK VIDAYLAY MADNA-II,FAIZABAD,PURA,9470805901
74644,PRATHMIK VIDAYLAY MANJHA BAREHTA,FAIZABAD,PURA,9470806201
74645,PRATHMIK VIDAYLAY MITRASENPUR,FAIZABAD,PURA,9470806302
74646,PRATHMIK VIDAYLAY MOHATRIM NAGAR,FAIZABAD,PURA,9470804301
74647,PRATHMIK VIDAYLAY MUDADIHA COMPOSITE 1 TO 8,FAIZABAD,PURA,9470806501
74648,PRATHMIK VIDAYLAY NARA,FAIZABAD,PURA,9470804101
74649,PRATHMIK VIDAYLAY NARIYAWAN,FAIZABAD,PURA,9470803901
74650,PRATHMIK VIDAYLAY PILKHANWAN,FAIZABAD,PURA,9470804501
74651,PRATHMIK VIDAYLAY RAMPUR HALWARA,FAIZABAD,PURA,9470808201
74652,PRATHMIK VIDAYLAY RASOOLABAD,FAIZABAD,PURA,9470807201
74653,PRATHMIK VIDAYLAY TAHIRPUR BARAULI,FAIZABAD,PURA,9470802601
74654,PRATHMIK VIDAYLAY TIHURA,FAIZABAD,PURA,9470802801
74655,PRATHMIK VIDHYALAY AGAGANJ,FAIZABAD,TARUN,9471106101
74656,PRATHMIK VIDHYALAY ANKARI,FAIZABAD,TARUN,9471105101
74657,PRATHMIK VIDHYALAY ARIYASI,FAIZABAD,TARUN,9471107301
74658,PRATHMIK VIDHYALAY BAHARPUR,FAIZABAD,TARUN,9471101001
74659,PRATHMIK VIDHYALAY BAISUPALI,FAIZABAD,TARUN,9471107001
74660,PRATHMIK VIDHYALAY BALAPUR,FAIZABAD,TARUN,9471113501
74661,PRATHMIK VIDHYALAY BANKAT,FAIZABAD,TARUN,9471104201
74662,PRATHMIK VIDHYALAY BARA,FAIZABAD,TARUN,9471100601
74663,PRATHMIK VIDHYALAY BAREHTA,FAIZABAD,TARUN,9471105701
74664,PRATHMIK VIDHYALAY BEDAPUR,FAIZABAD,TARUN,9471106501
74665,PRATHMIK VIDHYALAY BELA,FAIZABAD,TARUN,9471101901
74666,PRATHMIK VIDHYALAY BELAHIYA,FAIZABAD,TARUN,9471100803
74667,PRATHMIK VIDHYALAY BHAGAN KA PURA,FAIZABAD,TARUN,9471106304
74668,PRATHMIK VIDHYALAY BHAIRAV PATTI,FAIZABAD,TARUN,9471105501
74669,PRATHMIK VIDHYALAY BHATPURAWA,FAIZABAD,TARUN,9471105405
74670,PRATHMIK VIDHYALAY BIBIPUR PAINDRA,FAIZABAD,TARUN,9471108101
74671,PRATHMIK VIDHYALAY CHANDPUR,FAIZABAD,TARUN,9471103403
74672,PRATHMIK VIDHYALAY CHARANWA,FAIZABAD,TARUN,9471102501
74673,PRATHMIK VIDHYALAY CHITAUNWA,FAIZABAD,TARUN,9471106301
74674,PRATHMIK VIDHYALAY DANGRA BHARI,FAIZABAD,TARUN,9471114001
74675,PRATHMIK VIDHYALAY DEVRI,FAIZABAD,TARUN,9471105703
74676,PRATHMIK VIDHYALAY DHAMHAR,FAIZABAD,TARUN,9471102001
74677,PRATHMIK VIDHYALAY DHAURHARA KUTI,FAIZABAD,TARUN,9471108601
74678,PRATHMIK VIDHYALAY DUHIA,FAIZABAD,TARUN,9471107702
74679,PRATHMIK VIDHYALAY GAJARI,FAIZABAD,TARUN,9471104704
74680,PRATHMIK VIDHYALAY GANGAPUR,FAIZABAD,TARUN,9471106007
74681,PRATHMIK VIDHYALAY GAURA,FAIZABAD,TARUN,9471104501
74682,PRATHMIK VIDHYALAY GAURA DIHWA,FAIZABAD,TARUN,9471104502
74683,PRATHMIK VIDHYALAY GAURA PACHHIYANA,FAIZABAD,TARUN,9471105004
74684,PRATHMIK VIDHYALAY GOPALAPUR,FAIZABAD,TARUN,9471108701
74685,PRATHMIK VIDHYALAY GOSHAIN KA PURWA,FAIZABAD,TARUN,9471103003
74686,PRATHMIK VIDHYALAY GOTHOURA,FAIZABAD,TARUN,9471106801
74687,PRATHMIK VIDHYALAY GURAULI,FAIZABAD,TARUN,9471110701
74688,PRATHMIK VIDHYALAY GURITIKAR,FAIZABAD,TARUN,9471103401
74689,PRATHMIK VIDHYALAY HAIDARGANJ - I,FAIZABAD,TARUN,9471101601
74690,PRATHMIK VIDHYALAY HATHINGO,FAIZABAD,TARUN,9471106702
74691,PRATHMIK VIDHYALAY ICHHAURI,FAIZABAD,TARUN,9471104302
74692,PRATHMIK VIDHYALAY JAISINGHMAU,FAIZABAD,TARUN,9471100801
74693,PRATHMIK VIDHYALAY JAJWARA,FAIZABAD,TARUN,9471107801
74694,PRATHMIK VIDHYALAY JHAGARU TIWARI KA PURA,FAIZABAD,TARUN,9471105406
74695,PRATHMIK VIDHYALAY KAITHOLIA,FAIZABAD,TARUN,9471104802
74696,PRATHMIK VIDHYALAY KAKRAHI,FAIZABAD,TARUN,9471103201
74697,PRATHMIK VIDHYALAY KALYANPUR CHHITAUNA,FAIZABAD,TARUN,9471106102
74698,PRATHMIK VIDHYALAY KANAKPUR JHAGRAULI,FAIZABAD,TARUN,9471103701
74699,PRATHMIK VIDHYALAY KARNAIPUR,FAIZABAD,TARUN,9471109202
74700,PRATHMIK VIDHYALAY KELA LAL KHAN,FAIZABAD,TARUN,9471108901
74701,PRATHMIK VIDHYALAY KEWTAHIYA,FAIZABAD,TARUN,9471104002
74702,PRATHMIK VIDHYALAY KEWTALI,FAIZABAD,TARUN,9471109203
74703,PRATHMIK VIDHYALAY KHAPRADEH,FAIZABAD,TARUN,9471105301
74704,PRATHMIK VIDHYALAY KHEMIPUR NIDHIYANWA,FAIZABAD,TARUN,9471103901
74705,PRATHMIK VIDHYALAY KORO RAGHAVPUR,FAIZABAD,TARUN,9471103001
74706,PRATHMIK VIDHYALAY KUANDAUND,FAIZABAD,TARUN,9471101701
74707,PRATHMIK VIDHYALAY MAIHAR KABIRPUR,FAIZABAD,TARUN,9471109201
74708,PRATHMIK VIDHYALAY MALAWAN,FAIZABAD,TARUN,9471109301
74709,PRATHMIK VIDHYALAY MANAUPUR DUBAULIYA,FAIZABAD,TARUN,9471114602
74710,PRATHMIK VIDHYALAY MATAU KA PURA,FAIZABAD,TARUN,9471102703
74711,PRATHMIK VIDHYALAY MUKTAPUR,FAIZABAD,TARUN,9471105412
74712,PRATHMIK VIDHYALAY NASRATPUR,FAIZABAD,TARUN,9471100901
74713,PRATHMIK VIDHYALAY ONDI RATINATHPUR,FAIZABAD,TARUN,9471108301
74714,PRATHMIK VIDHYALAY PACHHIYANA,FAIZABAD,TARUN,9471105001
74715,PRATHMIK VIDHYALAY PALI ACHALPUR,FAIZABAD,TARUN,9471105601
74716,PRATHMIK VIDHYALAY PALIYA,FAIZABAD,TARUN,9471109303
74717,PRATHMIK VIDHYALAY PANBHARIA,FAIZABAD,TARUN,9471105401
74718,PRATHMIK VIDHYALAY PANCHGAWA,FAIZABAD,TARUN,9471112501
74719,PRATHMIK VIDHYALAY PARA RAM,FAIZABAD,TARUN,9471102201
74720,PRATHMIK VIDHYALAY PARAGARIBSHAH,FAIZABAD,TARUN,9471100301
74721,PRATHMIK VIDHYALAY PARMANANDPUR,FAIZABAD,TARUN,9471112901
74722,PRATHMIK VIDHYALAY PHAKHARPUR,FAIZABAD,TARUN,9471101201
74723,PRATHMIK VIDHYALAY PHATEHPUR KAMASIN,FAIZABAD,TARUN,9471113601
74724,PRATHMIK VIDHYALAY PURE MANOHAR,FAIZABAD,TARUN,9471115202
74725,PRATHMIK VIDHYALAY PUROSATTAMPUR,FAIZABAD,TARUN,9471101301
74726,PRATHMIK VIDHYALAY RAJOURA,FAIZABAD,TARUN,9471110801
74727,PRATHMIK VIDHYALAY RAMDASPUR,FAIZABAD,TARUN,9471104301
74728,PRATHMIK VIDHYALAY RAMPUR AHIRAULI,FAIZABAD,TARUN,9471102701
74729,PRATHMIK VIDHYALAY RAMPUR PRATAP,FAIZABAD,TARUN,9471107501
74730,PRATHMIK VIDHYALAY RATANPUR,FAIZABAD,TARUN,9471116004
74731,PRATHMIK VIDHYALAY SAHSIPUR,FAIZABAD,TARUN,9471114402
74732,PRATHMIK VIDHYALAY SAMRI BALLIPUR,FAIZABAD,TARUN,9471102901
74733,PRATHMIK VIDHYALAY SARAIGAGAR,FAIZABAD,TARUN,9471105901
74734,PRATHMIK VIDHYALAY SIRSA,FAIZABAD,TARUN,9471108401
74735,PRATHMIK VIDHYALAY TAARDEH,FAIZABAD,TARUN,9471104701
74736,PRATHMIK VIDHYALAY TIKRI,FAIZABAD,TARUN,9471106001
74737,PRATHMIK VIDHYALAY VIJAINPUR SAJHARA,FAIZABAD,TARUN,9471103601
74738,PRATHMIK VIDHYALAY YADAVPUR,FAIZABAD,TARUN,9471108001
74739,PRATHMIK VIDHYALAYA JIVPUR,FAIZABAD,MASAUDHA,9472200102
74740,PRATHMIK VIDHYALAYA BHADARSA,FAIZABAD,MASAUDHA,9472200101
74741,PRATHMIK VIDYALA HUNHUNA,FAIZABAD,MAWAI,9470600301
74742,PRATHMIK VIDYALA AMIRPUR,FAIZABAD,MAWAI,9470601601
74743,PRATHMIK VIDYALA ASRAFPUR GANGRELA,FAIZABAD,MAWAI,9470601801
74744,PRATHMIK VIDYALA BADLEPUR,FAIZABAD,MAWAI,9470606705
74745,PRATHMIK VIDYALA BAISAN KA PURWA,FAIZABAD,MAWAI,9470607803
74746,PRATHMIK VIDYALA BANDHWA,FAIZABAD,MAWAI,9470607706
74747,PRATHMIK VIDYALA BASAUDHI,FAIZABAD,MAWAI,9470604401
74748,PRATHMIK VIDYALA BHAWANIPUR II,FAIZABAD,MAWAI,9470606804
74749,PRATHMIK VIDYALA BIBIPUR,FAIZABAD,MAWAI,9470603901
74750,PRATHMIK VIDYALA CHANDRAMAU MANGA,FAIZABAD,MAWAI,9470607202
74751,PRATHMIK VIDYALA CHHOTI BANI,FAIZABAD,MAWAI,9470605903
74752,PRATHMIK VIDYALA DALAI MAU,FAIZABAD,MAWAI,9470607508
74753,PRATHMIK VIDYALA DHANAULI,FAIZABAD,MAWAI,9470601701
74754,PRATHMIK VIDYALA DILWAL,FAIZABAD,MAWAI,9470603101
74755,PRATHMIK VIDYALA DWARIKAPUR,FAIZABAD,MAWAI,9470605301
74756,PRATHMIK VIDYALA DWARIKAPUR II,FAIZABAD,MAWAI,9470605303
74757,PRATHMIK VIDYALA GODPURWA,FAIZABAD,MAWAI,9470607707
74758,PRATHMIK VIDYALA HARIHARPUR,FAIZABAD,MAWAI,9470607505
74759,PRATHMIK VIDYALA HOLUPUR,FAIZABAD,MAWAI,9470604001
74760,PRATHMIK VIDYALA ITHA,FAIZABAD,MAWAI,9470607603
74761,PRATHMIK VIDYALA JAISUKHPUR,FAIZABAD,MAWAI,9470600701
74762,PRATHMIK VIDYALA KAMAPUR,FAIZABAD,MAWAI,9470600801
74763,PRATHMIK VIDYALA KAROUNDI,FAIZABAD,MAWAI,9470604101
74764,PRATHMIK VIDYALA KASARI,FAIZABAD,MAWAI,9470607801
74765,PRATHMIK VIDYALA KONDRA,FAIZABAD,MAWAI,9470604601
74766,PRATHMIK VIDYALA KUSHARI,FAIZABAD,MAWAI,9470601901
74767,PRATHMIK VIDYALA LAKHNIPUR,FAIZABAD,MAWAI,9470603701
74768,PRATHMIK VIDYALA MANAPUR,FAIZABAD,MAWAI,9470601401
74769,PRATHMIK VIDYALA MOHANLAL KA PURWA,FAIZABAD,MAWAI,9470603102
74770,PRATHMIK VIDYALA MOHD.PUR DAUDPUR,FAIZABAD,MAWAI,9470603801
74771,PRATHMIK VIDYALA NAGARIYA COMPOSITE 1 TO 8,FAIZABAD,MASAUDHA,9470401302
74772,PRATHMIK VIDYALA NAUROJPUR BAGHERI,FAIZABAD,MAWAI,9470605001
74773,PRATHMIK VIDYALA NAVIPUR,FAIZABAD,MAWAI,9470602504
74774,PRATHMIK VIDYALA POORE BARKAT,FAIZABAD,MAWAI,9470607907
74775,PRATHMIK VIDYALA POORE NARHARI,FAIZABAD,MAWAI,9470604507
74776,PRATHMIK VIDYALA POORE PATHAN,FAIZABAD,MAWAI,9470604204
74777,PRATHMIK VIDYALA PURE BAIJU PANDEY,FAIZABAD,MAWAI,9470607906
74778,PRATHMIK VIDYALA PURE DURGI,FAIZABAD,MAWAI,9470605202
74779,PRATHMIK VIDYALA PURE JABARDAST,FAIZABAD,MAWAI,9470604404
74780,PRATHMIK VIDYALA PURE JULAHA,FAIZABAD,MAWAI,9470602021
74781,PRATHMIK VIDYALA PURE PRAYAG DUTT,FAIZABAD,MAWAI,9470606602
74782,PRATHMIK VIDYALA PURE RAJBAL,FAIZABAD,MAWAI,9470607403
74783,PRATHMIK VIDYALA PURE SHIVA,FAIZABAD,MAWAI,9470607011
74784,PRATHMIK VIDYALA RASEED PATTI,FAIZABAD,MAWAI,9470607401
74785,PRATHMIK VIDYALA SAIDPUR,FAIZABAD,MAWAI,9470607901
74786,PRATHMIK VIDYALA SAIMSHI,FAIZABAD,MAWAI,9470607501
74787,PRATHMIK VIDYALA SANDWA,FAIZABAD,MAWAI,9470604801
74788,PRATHMIK VIDYALA SAVDHARA - I,FAIZABAD,MAWAI,9470600201
74789,PRATHMIK VIDYALA SHERPUR,FAIZABAD,MAWAI,9470605101
74790,PRATHMIK VIDYALA SIPHIYA,FAIZABAD,MAWAI,9470605201
74791,PRATHMIK VIDYALA TER,FAIZABAD,MAWAI,9470607101
74792,PRATHMIK VIDYALA UMAPUR - I,FAIZABAD,MAWAI,9470607001
74793,PRATHMIK VIDYALA UMAPUR - II,FAIZABAD,MAWAI,9470607002
74794,PRATHMIK VIDYALAY ALIGANJ,FAIZABAD,SOHAWAL,9471008701
74795,PRATHMIK VIDYALAY AMBARPUR,FAIZABAD,SOHAWAL,9471008801
74796,PRATHMIK VIDYALAY ARKUNA,FAIZABAD,SOHAWAL,9471008601
74797,PRATHMIK VIDYALAY BARSENDI,FAIZABAD,SOHAWAL,9471010001
74798,PRATHMIK VIDYALAY DANDAVA,FAIZABAD,PURA,9470811401
74799,PRATHMIK VIDYALAY MUBARAKGANJ II COMPOSITE 1 TO 5,FAIZABAD,SOHAWAL,9471009902
74800,PRATHMIK VIDYALAY MUHAMMADPUR COMPOSITE 1 TO 8,FAIZABAD,SOHAWAL,9471010201
74801,PRATHMIK VIDYALAY MUHARRAMPUR ARTI,FAIZABAD,PURA,9470810301
74802,PRATHMIK VIDYALAY PURE TIKARAM,FAIZABAD,SOHAWAL,9471009003
74803,PRATHMIK VIDYALAY .JAKHA,FAIZABAD,HARINTANGANJ,9470305201
74804,PRATHMIK VIDYALAY .RAJAURA BACHAIPUR,FAIZABAD,HARINTANGANJ,9470302902
74805,PRATHMIK VIDYALAY ADILPUR,FAIZABAD,HARINTANGANJ,9470301201
74806,PRATHMIK VIDYALAY AGHAWAN NAGAR,FAIZABAD,RUDAULI,9470915605
74807,PRATHMIK VIDYALAY ARTHAR COMPOSITE 1 TO 8,FAIZABAD,SOHAWAL,9471006701
74808,PRATHMIK VIDYALAY BABA KA PURVA-I,FAIZABAD,SOHAWAL,9471007001
74809,PRATHMIK VIDYALAY BABHNIYAUVA,FAIZABAD,SOHAWAL,9471010101
74810,PRATHMIK VIDYALAY BARAI KHURD,FAIZABAD,SOHAWAL,9471009801
74811,PRATHMIK VIDYALAY BARWA,FAIZABAD,SOHAWAL,9471011201
74812,PRATHMIK VIDYALAY BARWARI,FAIZABAD,MAWAI,9470608801
74813,PRATHMIK VIDYALAY BHIKHARIPUR COMPOSITE 1 TO 8,FAIZABAD,SOHAWAL,9471007401
74814,PRATHMIK VIDYALAY BHITAURA,FAIZABAD,SOHAWAL,9471007301
74815,PRATHMIK VIDYALAY BHULA MAU II,FAIZABAD,MAWAI,9470609401
74816,PRATHMIK VIDYALAY BIRAUNA,JHANSI,GURSARAI,9360601201
74817,PRATHMIK VIDYALAY CHAK PURWA,FAIZABAD,MAWAI,9470609202
74818,PRATHMIK VIDYALAY CHANDIPUR NAGAHRA,FAIZABAD,HARINTANGANJ,9470303602
74819,PRATHMIK VIDYALAY CHIRRA MUHAMMADPUR,FAIZABAD,SOHAWAL,9471006901
74820,PRATHMIK VIDYALAY DARGAH BAGIYA,FAIZABAD,PURA,9470810501
74821,PRATHMIK VIDYALAY DEODRI,FAIZABAD,SOHAWAL,9471009201
74822,PRATHMIK VIDYALAY DEVANPARA COMPOSITE 1 TO 8,FAIZABAD,HARINTANGANJ,9470304801
74823,PRATHMIK VIDYALAY DHANNIPUR,FAIZABAD,SOHAWAL,9471005701
74824,PRATHMIK VIDYALAY GANJ,FAIZABAD,SOHAWAL,9471011001
74825,PRATHMIK VIDYALAY GANJKARI,FAIZABAD,MAWAI,9470602004
74826,PRATHMIK VIDYALAY GHOSWAL,FAIZABAD,MAWAI,9470602008
74827,PRATHMIK VIDYALAY GOPINATHPUR,FAIZABAD,SOHAWAL,9471006001
74828,PRATHMIK VIDYALAY HAINSA,FAIZABAD,PURA,9470810201
74829,PRATHMIK VIDYALAY HALLE DWARIKAPUR,FAIZABAD,HARINTANGANJ,9470303501
74830,PRATHMIK VIDYALAY IBRAHIMPUR DIVLI,FAIZABAD,SOHAWAL,9471008301
74831,PRATHMIK VIDYALAY ISLAMIA KOLA COMPOSITE 1 TO 8,FAIZABAD,SOHAWAL,9471007201
74832,PRATHMIK VIDYALAY ISMAILNAGAR SIHORA,FAIZABAD,SOHAWAL,9471008901
74833,PRATHMIK VIDYALAY JAGANPUR,FAIZABAD,SOHAWAL,9471008001
74834,PRATHMIK VIDYALAY JENABAD,FAIZABAD,MAWAI,9470602012
74835,PRATHMIK VIDYALAY KATRAULI COMPOSITE 1 TO 8,FAIZABAD,SOHAWAL,9471007701
74836,PRATHMIK VIDYALAY KHIRAUNI COMPOSITE 1 TO 8,FAIZABAD,SOHAWAL,9471006301
74837,PRATHMIK VIDYALAY KOTWA,FAIZABAD,MAWAI,9470608501
74838,PRATHMIK VIDYALAY LALPUR,FAIZABAD,MAWAI,9470601204
74839,PRATHMIK VIDYALAY MAIRAMAU,FAIZABAD,MAWAI,9470602011
74840,PRATHMIK VIDYALAY MAKHDUMPUR,FAIZABAD,MAWAI,9470602002
74841,PRATHMIK VIDYALAY MAKHDUMPUR - I,FAIZABAD,MAWAI,9470602001
74842,PRATHMIK VIDYALAY NAGRA,FAIZABAD,MAWAI,9470602003
74843,PRATHMIK VIDYALAY NAIYAMAU,FAIZABAD,MAWAI,9470608701
74844,PRATHMIK VIDYALAY NANDUPUR,FAIZABAD,HARINTANGANJ,9470302701
74845,PRATHMIK VIDYALAY OHRAMAU,FAIZABAD,MAWAI,9470608901
74846,PRATHMIK VIDYALAY PALPUR,FAIZABAD,MAWAI,9470602014
74847,PRATHMIK VIDYALAY PARA TAJPUR II COMPOSITE 1 TO 8,FAIZABAD,HARINTANGANJ,9470300102
74848,PRATHMIK VIDYALAY PARUVA COMPOSITE 1 TO 8,FAIZABAD,HARINTANGANJ,9470304001
74849,PRATHMIK VIDYALAY PATRANGA - I,FAIZABAD,MAWAI,9470602005
74850,PRATHMIK VIDYALAY POORE GADRIYA,FAIZABAD,MAWAI,9470600704
74851,PRATHMIK VIDYALAY POORE SHUKLA,FAIZABAD,MAWAI,9470607708
74852,PRATHMIK VIDYALAY PUNNI KA PURWA,FAIZABAD,RUDAULI,9470908713
74853,PRATHMIK VIDYALAY PURA - I,FAIZABAD,PURA,9470810604
74854,PRATHMIK VIDYALAY PURA-II,FAIZABAD,PURA,9470810601
74855,PRATHMIK VIDYALAY PURE ABBU SAED,FAIZABAD,SOHAWAL,9471009501
74856,PRATHMIK VIDYALAY PURE AHIRAN,FAIZABAD,SOHAWAL,9471007806
74857,PRATHMIK VIDYALAY PURE BALUHAN TIWARI,FAIZABAD,HARINTANGANJ,9470303409
74858,PRATHMIK VIDYALAY PURE BASHA,FAIZABAD,SOHAWAL,9471009401
74859,PRATHMIK VIDYALAY PURE GULJAR,FAIZABAD,BIKAPUR,9470207105
74860,PRATHMIK VIDYALAY PURE SHAH LAL,FAIZABAD,MAWAI,9470608201
74861,PRATHMIK VIDYALAY PUREKAMGAR,FAIZABAD,MAWAI,9470602010
74862,PRATHMIK VIDYALAY RAJAURA,FAIZABAD,HARINTANGANJ,9470302901
74863,PRATHMIK VIDYALAY RAMPURWA (MANGALSI),FAIZABAD,SOHAWAL,9471007801
74864,PRATHMIK VIDYALAY RANAPUR,FAIZABAD,HARINTANGANJ,9470305901
