District,School,Block,UDISE ID,Saplings
KUSHINAGAR,GYANODAY INTER COLLEGE GYANODAY NAGARA BELWANIYA CHHITAUNI,KHADDA,09590305104,1
KUSHINAGAR,J. H. S. DARAGAULI KADAHWA TOLA (1 to 8 COMPOSITE),KHADDA,09590305107,13
KUSHINAGAR,P.P. BHIMNAGAR BAIRIYAHAWA,KHADDA,09590305108,8
KUSHINAGAR,P.P. JARLHIYA TOLA,KHADDA,09590305109,27
KUSHINAGAR,P.P.BELWANIA,KHADDA,09590305110,10
KUSHINAGAR,P.P.BULAHAWAN,KHADDA,09590305201,31
KUSHINAGAR,J.H.S.  PATILAHWA  (1 to 8 COMPOSITE),KHADDA,09590305205,26
KUSHINAGAR,P.P. BELBHARIYA,KHADDA,09590305207,57
KUSHINAGAR,J.H.S. SHIVPUR (1 to 8 COMPOSITE),KHADDA,09590305302,29
KUSHINAGAR,P.P.TEGARHA CHAK -4,KHADDA,09590305404,70
KUSHINAGAR,P.P.NAUTAR UTTARI,KHADDA,09590305501,12
KUSHINAGAR,DR B R A L M V BODHI CHHAPARA,KHADDA,09590305602,1
KUSHINAGAR,J.H.S. NAUTAR UNGAL (1 to 8 COMPOSITE),KHADDA,09590305603,18
KUSHINAGAR,P.P.PAKADI BRIJLAL,KHADDA,09590305701,3
KUSHINAGAR,P.P.PAKADI BRIJLAL 2,KHADDA,09590305702,8
KUSHINAGAR,JHS PAKADI BRIJLAL,KHADDA,09590305703,1
KUSHINAGAR,J.H.S. SHAHPUR (1 to 8 COMPOSITE),KHADDA,09590305802,37
KUSHINAGAR,P.P. VIUNDHYACHAL PUR,KHADDA,09590305803,14
KUSHINAGAR,P.P.BHAISAHA,KHADDA,09590305901,59
KUSHINAGAR,J.H.S. CHAMARDIHA (1 to 8 COMPOSITE),KHADDA,09590306002,19
KUSHINAGAR,P.P. BALUCHAHA SONBARSA,KHADDA,09590306003,3
KUSHINAGAR,J.H.S. MADANPUR SUKRAULI (1 to 8 COMPOSITE),KHADDA,09590306104,11
KUSHINAGAR,P.P.BHEDIHARI (GAINAHI JUNGAL),KHADDA,09590306201,15
KUSHINAGAR,J.H.S. BHEDIHARI NO. 1 (1 to 8 COMPOSITE),KHADDA,09590306204,26
KUSHINAGAR,J.H.S. SARNG CHHAPARA (1 to 8 COMPOSITE),KHADDA,09590306302,64
KUSHINAGAR,P.P. KOTWA KHURD SARNG CHHAPARA,KHADDA,09590306303,106
KUSHINAGAR,RAJKIYA U.M.V. SARANG CHHAPARA,KHADDA,09590306304,79
KUSHINAGAR,P.P.SONBARSA,KHADDA,09590306401,36
KUSHINAGAR,P.P. JANGI TOLA,KHADDA,09590306502,29
KUSHINAGAR,P.P.KHADDA KHURD,KHADDA,09590306506,11
KUSHINAGAR,P.P.SISWA GOPAL,KHADDA,09590306601,29
KUSHINAGAR,J H S SISAWA GOPAL,KHADDA,09590306602,65
KUSHINAGAR,P.P.SISAI DHAGHICHI,KHADDA,09590306603,73
KUSHINAGAR,P.P. DHANKUTVA,KHADDA,09590306604,68
KUSHINAGAR,RAJKIYA U.M.V. SISWA GOPAL,KHADDA,09590306605,2
KUSHINAGAR,P.P. MOTIJHIL,KHADDA,09590306702,4
KUSHINAGAR,J.H.S. LAKHUA LAKHUI (1 to 8 COMPOSITE),KHADDA,09590306703,11
KUSHINAGAR,P.P.LAKHUI PAKDIHAWA,KHADDA,09590306801,72
KUSHINAGAR,J.H.S. CHHITAUNI KOP (1 to 8 COMPOSITE),KHADDA,09590306902,43
KUSHINAGAR,J.H.S. CHHITAUNIKOP MUSHARTOLI (1 to 8 COMPOSITE),KHADDA,09590306904,82
KUSHINAGAR,P.P. MUSHAR BASTI KHALE TOLA,KHADDA,09590306905,68
KUSHINAGAR,J.H.S.BANJARI PATTI (1 to 8 COMPOSITE),KHADDA,09590307002,59
KUSHINAGAR,P.P.RAMPUR GONAHA NO  2,KHADDA,09590307102,3
KUSHINAGAR,J.H.S. RAM PUR GONAHA (1 to 8 COMPOSITE),KHADDA,09590307103,10
KUSHINAGAR,P.P.SISAWA MANIRAJ,KHADDA,09590307201,54
KUSHINAGAR,P.P. ARJUN CHHAPARA,KHADDA,09590307301,2
KUSHINAGAR,P.P.JUDA CHHAPARA,KHADDA,09590307401,11
KUSHINAGAR,P.P.MUNDERA,KHADDA,09590307501,8
KUSHINAGAR,P.P.SIRSIYA,KHADDA,09590307601,9
KUSHINAGAR,J.H.S. MAHADEVA (1 to 8 COMPOSITE),KHADDA,09590307702,1
KUSHINAGAR,SMT MALTI DEVI U M C CHHAP,DUDAHI,09590307801,3
KUSHINAGAR,P.P. HANUMANGANJ,KHADDA,09590307901,33
KUSHINAGAR,J.H.S. HANUMANGANJ (1 to 8 COMPOSITE),KHADDA,09590307903,42
KUSHINAGAR,J.H.S. HANUMANGANJ MANDIR TOLA (1 to 8 COMPOSITE),KHADDA,09590307904,56
KUSHINAGAR,P.P.MARICHAHAWA,KHADDA,09590308001,13
KUSHINAGAR,J.H.S HARIHARPUR (1 to 8 COMPOSITE),KHADDA,09590308102,27
KUSHINAGAR,P.P.TURKAHAN,KHADDA,09590308201,51
KUSHINAGAR,RAJKIYA INTER COLLEGE TURKAHA KHADDA,,09590308203,4
KUSHINAGAR,J.H.S. BUDHAWA JUNGAL (1 to 8 COMPOSITE),KHADDA,09590308302,70
KUSHINAGAR,RAJKIYA U.M.V. BUDHWA JUNGLE,KHADDA,09590308303,74
KUSHINAGAR,P.P.BAIRAGI PATTI,KHADDA,09590308401,11
KUSHINAGAR,J.H.S. BAIRAGI PATTI (1 to 8 COMPOSITE),KHADDA,09590308402,20
KUSHINAGAR,P.P.TIN BARDAHA,KHADDA,09590308501,16
KUSHINAGAR,J.H.S. TINBARDAHA,KHADDA,09590308502,6
KUSHINAGAR,K J.H.S. KHADDA (1 to 8 COMPOSITE),KHADDA,09590308702,1
KUSHINAGAR,J H S KHADDA,KHADDA,09590308703,71
KUSHINAGAR,SHRI GANDHI INTER COLLEGE,KHADDA,09590308721,1
KUSHINAGAR,P.P.BHAGAWANPUR,KHADDA,09590308801,16
KUSHINAGAR,P.P.NIVIYAHA TOLA,KHADDA,09590308802,21
KUSHINAGAR,P. P. CHHITAUNI,KHADDA,09590308901,12
KUSHINAGAR,CHITAUNI INTER COLLEGE,KHADDA,09590308903,5
KUSHINAGAR,P.P. BHERIHARWA CHHITAUNI,KHADDA,09590308907,54
KUSHINAGAR,P.P. TEGRAHA CHAK 5,KHADDA,09590308909,28
KUSHINAGAR,P.P. BADAHARWA TOLA,KHADDA,09590308911,10
KUSHINAGAR,J.H.S. GONAHA JUNGAL TOLA (1 to 8 COMPOSITE),KHADDA,09590309002,10
KUSHINAGAR,J.H.S. KRADAH TIWARI TOLA (1 to 8 COMPOSITE),KHADDA,09590309102,14
KUSHINAGAR,P P HATHIYA,KHADDA,09590309201,1
KUSHINAGAR,P P NARAYAN PUR,KHADDA,09590309301,11
KUSHINAGAR,J.H.S. BODHI CHHAPARA ADO TOLA (1 to 8 COMPOSITE),KHADDA,09590309402,16
KUSHINAGAR,P P BHARAPATIYA,KHADDA,09590309601,12
KUSHINAGAR,J.H.S SALIQPUR (1 to 8 COMPOSITE),KHADDA,09590309702,17
KUSHINAGAR,J.H.S. BASANTPUR (1 to 8 COMPOSITE),KHADDA,09590309901,4
KUSHINAGAR,P P JHAJHWA,KHADDA,09590310101,24
KUSHINAGAR,P P DOMAN CHHAPARA,KHADDA,09590310201,32
KUSHINAGAR,P.P. BHARTOLI GAINAHI JUNGLE,KHADDA,09590310301,21
KUSHINAGAR,KGBV KHADDA,KHADDA,09590310401,3
KUSHINAGAR,BISHOP INTERNATIONAL ACADEMY,,09590310402,6
KUSHINAGAR,PP JIYANPUR,KHADDA,09590310501,7
KUSHINAGAR,P.P.BABHANAULI,KAPTANGANJ,09590400101,56
KUSHINAGAR,J.H.S. BABHANAULI (1 to 8 COMPOSITE),KAPTANGANJ,09590400102,4
KUSHINAGAR,VIDYARTHI I. C. JAGDISHPUR,KAPTANGANJ,09590400202,3
KUSHINAGAR,J.H.S. JAGDISHPUR (1 to 8 COMPOSITE),KAPTANGANJ,09590400206,9
KUSHINAGAR,P.P. JAGDISHPUR BICHALA TOLA,KAPTANGANJ,09590400207,11
KUSHINAGAR,P.P.MUNDERA LALA,KAPTANGANJ,09590400301,25
KUSHINAGAR,J.H.S. SHAHPUR (1 to 8 COMPOSITE),KAPTANGANJ,09590400502,6
KUSHINAGAR,P.P. SHAHPUR USRAHIYA,KAPTANGANJ,09590400503,8
KUSHINAGAR,J.H.S. JAMUNI BARAWA (1 to 8 COMPOSITE),KAPTANGANJ,09590400602,17
KUSHINAGAR,P.P. JAMUNI BARAWA 2,KAPTANGANJ,09590400603,26
KUSHINAGAR,P.P.RAMPUR CHAUBEY,KAPTANGANJ,09590400701,29
KUSHINAGAR,J H S RAM PUR CHUBEYA,KAPTANGANJ,09590400702,51
KUSHINAGAR,GAJRAJ SINGH INTER COLLEGE RAMPUR CHAUBEY CAPTANGANJ,,09590400704,6
KUSHINAGAR,P.P.BARAWAKHAS,KAPTANGANJ,09590400801,14
KUSHINAGAR,J.H.S. BARAWA KHASS (1 to 8 COMPOSITE),KAPTANGANJ,09590400802,67
KUSHINAGAR,P.P.KHAPARDHIKKA,KAPTANGANJ,09590400901,12
KUSHINAGAR,J.H.S. BHADASAR KHAS,KAPTANGANJ,09590400902,4
KUSHINAGAR,P.P. GODAMHIYA,KAPTANGANJ,09590400904,4
KUSHINAGAR,J.H.S. VISHUNPURA (1 to 8 COMPOSITE),KAPTANGANJ,09590401002,20
KUSHINAGAR,P.P.BARAWA KALA,KAPTANGANJ,09590401101,3
KUSHINAGAR,P.P.BELAWA URF BAIRIYA,KAPTANGANJ,09590401201,8
KUSHINAGAR,J.H.S. DUMDUMAWA URF MAJHILA (1 to 8 COMPOSITE),KAPTANGANJ,09590401302,15
KUSHINAGAR,P.P.BHIURA,KAPTANGANJ,09590401401,6
KUSHINAGAR,J.H.S.BHIURA,KAPTANGANJ,09590401402,33
KUSHINAGAR,P.P.SUKARAULI,KAPTANGANJ,09590401501,11
KUSHINAGAR,P.P.SINGADI,KAPTANGANJ,09590401601,5
KUSHINAGAR,J.H.S. MAGADIHA (1 to 8 COMPOSITE),KAPTANGANJ,09590401702,17
KUSHINAGAR,P.P.SOMALI,KAPTANGANJ,09590401801,7
KUSHINAGAR,P.P. BELAHIYA,KAPTANGANJ,09590401804,16
KUSHINAGAR,P.P. KAMKARI CHHABAILA,KAPTANGANJ,09590401805,16
KUSHINAGAR,J.H.S. AMDIHA (1 to 8 COMPOSITE),KAPTANGANJ,09590401902,1
KUSHINAGAR,J.H.S. HARPUR MACHHAGAR (1 to 8 COMPOSITE),KAPTANGANJ,09590402002,26
KUSHINAGAR,P.P. BELAHIYA HARPUR MACHHAGAR,KAPTANGANJ,09590402003,6
KUSHINAGAR,J.H.S. RAGHUNATH PUR (1 to 8 COMPOSITE),KAPTANGANJ,09590402102,2
KUSHINAGAR,P.P.KAPTANGANJ,KAPTANGANJ,09590402201,23
KUSHINAGAR,K J H S KAPTAN GANJ,KAPTANGANJ,09590402202,25
KUSHINAGAR,J H S KAPTAN GANJ,KAPTANGANJ,09590402203,13
KUSHINAGAR,P.P. DARI TOLA,KAPTANGANJ,09590402209,43
KUSHINAGAR,P.P.MATIYAR TOLA,KAPTANGANJ,09590402231,9
KUSHINAGAR,P.P.JHAJHWA,KAPTANGANJ,09590402232,9
KUSHINAGAR,"PARISHADIYA COMPOSITE SCHOOL, CAPTANGANJ",KAPTANGANJ,09590402236,8
KUSHINAGAR,SHRI NARAYAN SANSHKRIT U.M.V. KAPTANGANJ,,09590402254,4
KUSHINAGAR,P.P. KHABHARA BHAR,KAPTANGANJ,09590402301,59
KUSHINAGAR,P.P.  AGALI TOLA KHABHARA BHAR,KAPTANGANJ,09590402302,41
KUSHINAGAR,J.H.S. RAJ MANDIR KHABHARA BHAR,KAPTANGANJ,09590402303,15
KUSHINAGAR,P.P.MOHAN MUNDERA,KAPTANGANJ,09590402401,14
KUSHINAGAR,J.H.S. AWARAHIKRIT PURA (1 to 8 COMPOSITE),KAPTANGANJ,09590402504,1
KUSHINAGAR,P.P.MAHESH TOLA,KAPTANGANJ,09590402505,11
KUSHINAGAR,P.P.BHAGAWANPUR,KAPTANGANJ,09590402506,27
KUSHINAGAR,P.P.MALL TOLA AWARAHI KRITPURA,KAPTANGANJ,09590402507,15
KUSHINAGAR,P.P.SENDURIYA,KAPTANGANJ,09590402601,13
KUSHINAGAR,J.H.S. SENDURIA,KAPTANGANJ,09590402602,4
KUSHINAGAR,P.P.GAMBHIRPUR,KAPTANGANJ,09590402701,9
KUSHINAGAR,CHANDRASEKHAR AZAD CHILDREN ACADEMY,KAPTANGANJ,09590402704,1
KUSHINAGAR,J.H.S. SISWA SHUKL (1 to 8 COMPOSITE),KAPTANGANJ,09590402802,37
KUSHINAGAR,P.P.PATKHAULI,KAPTANGANJ,09590402901,25
KUSHINAGAR,P.P.PEMALI,KAPTANGANJ,09590403101,18
KUSHINAGAR,J J INTER COLLEGE PEMALI,KAPTANGANJ,09590403102,12
KUSHINAGAR,J.H.S. GHOGHARA (1 to 8 COMPOSITE),KAPTANGANJ,09590403205,30
KUSHINAGAR,P.P.BODARWAR,KAPTANGANJ,09590403301,1
KUSHINAGAR,P INTER COLLEGE BODARAWAR,KAPTANGANJ,09590403302,2
KUSHINAGAR,P.P.BODARWAR SHUKL TOLA,KAPTANGANJ,09590403305,1
KUSHINAGAR,J.H.S. BODARWAR,KAPTANGANJ,09590403306,8
KUSHINAGAR,P.P.MATHIYA,KAPTANGANJ,09590403401,2
KUSHINAGAR,P.P.RAMPUR MAFI,KAPTANGANJ,09590403501,40
KUSHINAGAR,P.P.BHADSARKHAS,KAPTANGANJ,09590403601,21
KUSHINAGAR,P.P.BALUWA,KAPTANGANJ,09590403701,39
KUSHINAGAR,J.H.S. BALUWA,KAPTANGANJ,09590403702,2
KUSHINAGAR,P.P.GANGRAYI,KAPTANGANJ,09590403801,26
KUSHINAGAR,J.H.S. LAKHIMA (1 to 8 COMPOSITE),KAPTANGANJ,09590404002,3
KUSHINAGAR,P.P.AGAYA,KAPTANGANJ,09590404101,6
KUSHINAGAR,J.H.S. PADAKHORI (1 to 8 COMPOSITE),KAPTANGANJ,09590404202,64
KUSHINAGAR,P.P.SOHARAUNA,KAPTANGANJ,09590404301,6
KUSHINAGAR,P.P. BADAHARA BABU,KAPTANGANJ,09590404401,21
KUSHINAGAR,J H S BADAHARA BABU,KAPTANGANJ,09590404402,28
KUSHINAGAR,P.P. BADHARA NO-2,KAPTANGANJ,09590404405,72
KUSHINAGAR,P.P. BADAHARA BABU CHAURI TOLA,KAPTANGANJ,09590404406,24
KUSHINAGAR,P.P.BASAHIYA,KAPTANGANJ,09590404501,4
KUSHINAGAR,P.P.SHEKHPURAWA,KAPTANGANJ,09590404601,20
KUSHINAGAR,P.P.SHEKHPURAWA KUECHVER,KAPTANGANJ,09590404602,7
KUSHINAGAR,P.P. SONAPAKAR,KAPTANGANJ,09590404603,5
KUSHINAGAR,P.P.GHIVAHI,KAPTANGANJ,09590404701,16
KUSHINAGAR,P.P.MUJDIHA,KAPTANGANJ,09590404801,7
KUSHINAGAR,J.H.S. LAKSHMIPUR (1 to 8 COMPOSITE),KAPTANGANJ,09590404902,14
KUSHINAGAR,P.P.PAKADI,KAPTANGANJ,09590405001,8
KUSHINAGAR,J.H.S. PAKADI,KAPTANGANJ,09590405004,19
KUSHINAGAR,P.P.BARAWA KOTAWA,KAPTANGANJ,09590405101,5
KUSHINAGAR,J.H.S. SOHANI (1 to 8 COMPOSITE),KAPTANGANJ,09590405202,7
KUSHINAGAR,P.P.BAULIYA,KAPTANGANJ,09590405301,22
KUSHINAGAR,P.P. LUMHA TOLA BAULIYA,KAPTANGANJ,09590405302,12
KUSHINAGAR,P.P.MALUKAHI,KAPTANGANJ,09590405401,24
KUSHINAGAR,P.P. SUARHA,KAPTANGANJ,09590405404,70
KUSHINAGAR,J.H.S. PACHAR (1 to 8 COMPOSITE),KAPTANGANJ,09590405503,83
KUSHINAGAR,P.P. KOIRI TOLA PACHAR,KAPTANGANJ,09590405504,43
KUSHINAGAR,P.P.KOTAWA,KAPTANGANJ,09590405601,6
KUSHINAGAR,P.P.MEHADA,KAPTANGANJ,09590405701,41
KUSHINAGAR,P.P.SUDHIYANI,KAPTANGANJ,09590405801,2
KUSHINAGAR,J.H.S. BHISWA VISUNPUR (1 to 8 COMPOSITE),KAPTANGANJ,09590405902,8
KUSHINAGAR,P.P. BHISWA URF VISUNPUR,KAPTANGANJ,09590405903,14
KUSHINAGAR,P.P.KUNDUR,KAPTANGANJ,09590406001,36
KUSHINAGAR,P.P.HOLIYA,KAPTANGANJ,09590406101,44
KUSHINAGAR,P.P.INDERPUR,KAPTANGANJ,09590406201,14
KUSHINAGAR,P LMV INDERPUR,KAPTANGANJ,09590406202,2
KUSHINAGAR,SHANTI DEVI P.M.V. INDERPUR,KAPTANGANJ,09590406204,1
KUSHINAGAR,J.H.S. SEMARA (1 to 8 COMPOSITE),KAPTANGANJ,09590406402,20
KUSHINAGAR,P.P. SEMARA BHEDIYAHWA TOLA,KAPTANGANJ,09590406403,14
KUSHINAGAR,P.P.KHURAHURIYA,KAPTANGANJ,09590406501,6
KUSHINAGAR,P.P.PARATAWAL,KAPTANGANJ,09590406601,43
KUSHINAGAR,P.P.GAJARA,KAPTANGANJ,09590406701,14
KUSHINAGAR,J H S GAJARA,KAPTANGANJ,09590406702,27
KUSHINAGAR,J.H.S. MAHUAWA KHURD (1 to 8 COMPOSITE),KAPTANGANJ,09590406802,22
KUSHINAGAR,P.P.BELBHADRA CHHAPARA,KAPTANGANJ,09590406901,7
KUSHINAGAR,P.P.KARITEEN,KAPTANGANJ,09590407001,4
KUSHINAGAR,P.P. KARKHANA TOLA,KAPTANGANJ,09590407004,1
KUSHINAGAR,J.H.S. PASI TOLA,KAPTANGANJ,09590407005,13
KUSHINAGAR,SHRI GAUTAM SINGH S S I C KARITEEN,KAPTANGANJ,09590407007,1
KUSHINAGAR,P N MALL CENTRAL PUBLIC KANYA INTER COLLEGE KARITIN CAPTANGANJ,,09590407009,7
KUSHINAGAR,P.P.DEURAWA,KAPTANGANJ,09590407101,25
KUSHINAGAR,J.H.S. SAKHOPAR (1 to 8 COMPOSITE),KAPTANGANJ,09590407202,24
KUSHINAGAR,P.P.SAKHOPAR BHADSARI TOLA,KAPTANGANJ,09590407205,5
KUSHINAGAR,P.P. BARADIHA,KAPTANGANJ,09590407301,15
KUSHINAGAR,P.P. BARADIHA MUJAHANA,KAPTANGANJ,09590407302,3
KUSHINAGAR,P.P.MANSOOR GANJ,KAPTANGANJ,09590407401,1
KUSHINAGAR,K.P.P. MANSOORGANJ,KAPTANGANJ,09590407409,16
KUSHINAGAR,P.P. MEGHADABAR MANSOORGANJ,KAPTANGANJ,09590407410,3
KUSHINAGAR,J.H.S. CHAKIYA (1 to 8 COMPOSITE),KAPTANGANJ,09590407502,4
KUSHINAGAR,J.H.S SUMHAKHOR (1 to 8 COMPOSITE),KAPTANGANJ,09590407602,27
KUSHINAGAR,P.P.GHODADEUR,KAPTANGANJ,09590407701,4
KUSHINAGAR,J.H.S. GHODADEUR,KAPTANGANJ,09590407702,49
KUSHINAGAR,P.P.MAGADIHA PASI TOLA,KAPTANGANJ,09590407703,4
KUSHINAGAR,P.P.LACHCHHIRAY GHODADEUR,KAPTANGANJ,09590407704,7
KUSHINAGAR,U.P.S MUNDERA LALA,KAPTANGANJ,09590407705,10
KUSHINAGAR,P.P.RAJMANDIR,KAPTANGANJ,09590407801,58
KUSHINAGAR,J.H.S. PIPARA MAFI (1 to 8 COMPOSITE),KAPTANGANJ,09590407902,66
KUSHINAGAR,J.H.S. BHADASAR NARAYAN (1 to 8 COMPOSITE),KAPTANGANJ,09590408002,2
KUSHINAGAR,P P BARAWA BABU,KAPTANGANJ,09590408101,40
KUSHINAGAR,P P GIUDAH CHAK BARIYA,KAPTANGANJ,09590408201,1
KUSHINAGAR,J.H.S. GIDAHI CHAK BARIYA (1 to 8 COMPOSITE),KAPTANGANJ,09590408202,4
KUSHINAGAR,J.H.S. MUNDERA (1 to 8 COMPOSITE),KAPTANGANJ,09590408302,30
KUSHINAGAR,P  P DHAURA,KAPTANGANJ,09590408501,2
KUSHINAGAR,P P BASANT PUR,KAPTANGANJ,09590408601,30
KUSHINAGAR,P P BHALUHI,KAPTANGANJ,09590408701,1
KUSHINAGAR,P.P. BHISWA,KAPTANGANJ,09590408801,22
KUSHINAGAR,P.P. TAWAKKALPUR,KAPTANGANJ,09590409001,5
KUSHINAGAR,P.P.LAKHIMA BHEDIHAWA TOLA,KAPTANGANJ,09590409002,12
KUSHINAGAR,P P GHURAHU PUR,KAPTANGANJ,09590409202,4
KUSHINAGAR,P P KARI,KAPTANGANJ,09590409401,32
KUSHINAGAR,P P AKATAHIYA,KAPTANGANJ,09590409601,7
KUSHINAGAR,P.P. BURHWANTAPUR,KAPTANGANJ,09590409701,4
KUSHINAGAR,J.H.S. CHANDERPUR MAGALAHA (1 to 8 COMPOSITE),RAMKOLA,09590500102,41
KUSHINAGAR,J.H.S. CHANDARPUR (1 to 8 COMPOSITE),RAMKOLA,09590500203,8
KUSHINAGAR,J.H.S. GOBARAHI (1 to 8 COMPOSITE),RAMKOLA,09590500204,19
KUSHINAGAR,P.P. BARVA CHAVNI,RAMKOLA,09590500205,10
KUSHINAGAR,P.P.DHARMSAMDA,RAMKOLA,09590500301,74
KUSHINAGAR,P.P.INDRASENAWA,RAMKOLA,09590500401,12
KUSHINAGAR,J H S INDRASENAWA,RAMKOLA,09590500402,21
KUSHINAGAR,P.P. INDRASENVA HARIJAN TOLA,RAMKOLA,09590500403,26
KUSHINAGAR,P.P.SENARAMAL CHHAPARA,RAMKOLA,09590500501,2
KUSHINAGAR,J.H.S. SANERA HARIJAN BASTI (1 to 8 COMPOSITE),RAMKOLA,09590500502,1
KUSHINAGAR,P.P.ABDUL CHAK ISLAM VISHUNPUI,RAMKOLA,09590500602,24
KUSHINAGAR,J.H.S. ABDUL CHAK ISLAM (1 to 8 COMPOSITE),RAMKOLA,09590500603,19
KUSHINAGAR,P.P. ABDUL CHAK ISLAM KHAS,RAMKOLA,09590500604,1
KUSHINAGAR,P.P.PAKDI BANGER 2,RAMKOLA,09590500702,6
KUSHINAGAR,J.H.S. PAKADI BANGAR (1 to 8 COMPOSITE),RAMKOLA,09590500703,24
KUSHINAGAR,P.P.RAGAD GANJ,RAMKOLA,09590500802,6
KUSHINAGAR,P P PARAHUA CHHAPAR,RAMKOLA,09590500807,7
KUSHINAGAR,J.H.S. KUSHMAHA (1 to 8 COMPOSITE),RAMKOLA,09590500808,18
KUSHINAGAR,P P SHUKHBASI KUSHAMAHA,RAMKOLA,09590500809,31
KUSHINAGAR,P P PADWALIYA,RAMKOLA,09590500810,18
KUSHINAGAR,P.P. BHAGWANPUR,RAMKOLA,09590500811,4
KUSHINAGAR,P.P. KUSHMAHA BERHAN TOLA,RAMKOLA,09590500812,15
KUSHINAGAR,P.P. CHKIYA KUSHMHA,RAMKOLA,09590500815,28
KUSHINAGAR,P.P. BIRAULI KALI ASTHAN,RAMKOLA,09590500816,12
KUSHINAGAR,P.P.RAUF TOLA,RAMKOLA,09590500901,29
KUSHINAGAR,P.P.PAKDI BANTEER,RAMKOLA,09590501001,15
KUSHINAGAR,J.H.S. AMDARIYA (1 to 8 COMPOSITE),RAMKOLA,09590501102,10
KUSHINAGAR,P.P. AMDARIYA HARIJAN BASTI,RAMKOLA,09590501103,14
KUSHINAGAR,P.P.KUSAMAHI,RAMKOLA,09590501201,33
KUSHINAGAR,P.P.BARAWAASTHAN,RAMKOLA,09590501301,2
KUSHINAGAR,J.H.S. BADAHARA BABU (1 to 8 COMPOSITE),RAMKOLA,09590501402,3
KUSHINAGAR,P.P. NAUKA TOLA BADHARA BABU,RAMKOLA,09590501403,3
KUSHINAGAR,P.P.MOTIPAKAD,RAMKOLA,09590501501,7
KUSHINAGAR,P.P.URDAHA,RAMKOLA,09590501601,1
KUSHINAGAR,J.H.S. URDAHA DUBAULI (1 to 8 COMPOSITE),RAMKOLA,09590501602,108
KUSHINAGAR,P.P. NAUKATOLA URDAHA,RAMKOLA,09590501605,18
KUSHINAGAR,P.P. URDAHA NO-1,RAMKOLA,09590501606,2
KUSHINAGAR,J.H.S. PARORAHA (1 to 8 COMPOSITE),RAMKOLA,09590501802,3
KUSHINAGAR,P.P. LUKPUR,RAMKOLA,09590501803,2
KUSHINAGAR,J.H.S. FARANA (1 to 8 COMPOSITE),RAMKOLA,09590501902,46
KUSHINAGAR,P.P.AHIRAULI KUSAMHI,RAMKOLA,09590502001,48
KUSHINAGAR,P.P.AHIRAULI KUSAMHI(BABA TOLA,RAMKOLA,09590502002,13
KUSHINAGAR,J.H.S.AHIRAULI KUSAMHI(B.TOLA),RAMKOLA,09590502003,2
KUSHINAGAR,P.P.PIDARI,RAMKOLA,09590502101,56
KUSHINAGAR,P.P. PIDARI KHAS,RAMKOLA,09590502103,7
KUSHINAGAR,P.P.PAPAUR,RAMKOLA,09590502201,13
KUSHINAGAR,J H S PAPAUR,RAMKOLA,09590502202,63
KUSHINAGAR,P.P. CHAVANI TOLA PAPAUR,RAMKOLA,09590502203,39
KUSHINAGAR,P.P.MEHADI GANJ,RAMKOLA,09590502301,36
KUSHINAGAR,P.P.DHUWA TIKAR,RAMKOLA,09590502401,6
KUSHINAGAR,J.H.S. SAPAHA BABU (1 to 8 COMPOSITE),RAMKOLA,09590502502,12
KUSHINAGAR,P.P. HUDVA,RAMKOLA,09590502503,20
KUSHINAGAR,P.P. HUDVA SHUKL TOLA,RAMKOLA,09590502504,33
KUSHINAGAR,J.H.S. HANUMANGANJ(B S) (1 to 8 COMPOSITE),RAMKOLA,09590502602,15
KUSHINAGAR,P.P. ZOGWALIYA,RAMKOLA,09590502604,16
KUSHINAGAR,P.P.BAIRIYA,RAMKOLA,09590502701,1
KUSHINAGAR,P P  BARIYA KHASS,RAMKOLA,09590502703,2
KUSHINAGAR,J.H.S. BAIRIA KHAS,RAMKOLA,09590502704,22
KUSHINAGAR,P.P.MORAVAN,RAMKOLA,09590502901,15
KUSHINAGAR,P P MORAVAN IMILIYA,RAMKOLA,09590502905,39
KUSHINAGAR,J H S MAORAVAN,RAMKOLA,09590502906,7
KUSHINAGAR,P.P. NETA TOLA MORAVAN,RAMKOLA,09590502907,2
KUSHINAGAR,P.P. FULWARIA MORAVAN,RAMKOLA,09590502908,31
KUSHINAGAR,P.P. BARI TOLA MORAVAN,RAMKOLA,09590502909,34
KUSHINAGAR,P.P.PARSAUNI,RAMKOLA,09590503001,1
KUSHINAGAR,P.P.ADARAUNA,RAMKOLA,09590503101,7
KUSHINAGAR,J.H.S. ADARAUNA,RAMKOLA,09590503102,11
KUSHINAGAR,P.P.AHIRAULI NAVEEN,RAMKOLA,09590503201,12
KUSHINAGAR,P.P.AHIRAULI,RAMKOLA,09590503202,1
KUSHINAGAR,J.H.S. AHIRAULI DIULIA M. CHHAPARA (1 to 8 COMPOSITE),RAMKOLA,09590503203,7
KUSHINAGAR,J.H.S. AHIRAULI NAVEEN,RAMKOLA,09590503204,10
KUSHINAGAR,P.P.PATHERDEWA,RAMKOLA,09590503401,13
KUSHINAGAR,J.H.S. BARAWA MAHADEV (1 to 8 COMPOSITE),RAMKOLA,09590503502,6
KUSHINAGAR,RAJKIYA U.M.V. BARWA MAHADEVA,RAMKOLA,09590503505,116
KUSHINAGAR,P.P. MAHADEWA,RAMKOLA,09590503506,42
