#,School Name,District,Block Name,School Type,UDISE ID
33751,P S DHANTULSI 2,BHADOI,DEEGH,N/A,9710516802
33752,P S DHANUA,BAREILLY,SHERGARH,N/A,9200905701
33753,P S DHANUKARA,AMBEDKAR NAGAR,RAMNAGAR,N/A,9480802002
33754,P S DHANUPUR,PRATAPGARH,SHIVGARH,N/A,9431710201
33755,P S DHANUVAS,GAUTAM BUDDHA NAGAR,DADRI,N/A,9100201601
33756,P S DHANVATIYA,BHADOI,BHADOHI,N/A,9710124801
33757,P S DHANWASA,PRATAPGARH,BIHAR,N/A,9430303801
33758,P S DHANWATI,BALLIA,BERUARBARI,N/A,9630801501
33759,P S DHAPALIPURWA,BAHRAICH,NAGAR AREA,N/A,9501300802
33760,P S DHARAHARA,BALLIA,HANUMANGANJ,N/A,9631304101
33761,P S DHARAHARA,BALLIA,SEAR,N/A,9630110001
33762,P S DHARAMPUR,KASGANJ,GANJ DUNDWARA,N/A,9720404801
33763,P S DHARAMPUR,AURAIYA,BHAGYANAGAR,N/A,9320610901
33764,P S DHARAMPURDEWARA,MAU,FATEHPUR MANDAON,N/A,9620807101
33765,P S DHARAULI,MAU,GHOSI,N/A,9620507801
33766,P S DHARAULI,PRATAPGARH,AASPUR-DEOSARA,N/A,9430103701
33767,P S DHARAULI,ETAH,JAITHARA,N/A,9170501301
33768,P S DHARHARA,AZAMGARH,PALHNA,N/A,9612205201
33769,P S DHARIKAR BASTI,PRATAPGARH,GAURA,N/A,9431808306
33770,P S DHARIKHERA,BANDA,JASPURA,N/A,9400802102
33771,P S DHARIKPUR,KASGANJ,SIDHPURA,N/A,9721406801
33772,P S DHARM PUR,ETAH,NIDHAULI KALAN,N/A,9170902101
33773,P S DHARMAN PUR,BAHRAICH,CHITTAURA,N/A,9500810701
33774,P S DHARMANGADPUR,AURAIYA,BIDHUNA,N/A,9320502101
33775,P S DHARMGANJ,AMBEDKAR NAGAR,BHEETI,N/A,9480305701
33776,P S DHARMPUR,PRATAPGARH,MANDHATA,N/A,9431003901
33777,P S DHARMPUR,BAREILLY,ALAMPUR,N/A,9201703901
33778,P S DHARMPURA,BALLIA,HANUMANGANJ,N/A,9631306401
33779,P S DHARMPURA,KASGANJ,SIDHPURA,N/A,9721402701
33780,P S DHAROOPUR,PRATAPGARH,BIHAR,N/A,9430310402
33781,P S DHARSARA,BALLIA,PANDAH,N/A,9630600401
33782,P S DHARUPUR,PRATAPGARH,RAMPUR-SANGRAMGARH,N/A,9431607201
33783,P S DHARUPUR,PRATAPGARH,LALGANJ,N/A,9430803401
33784,P S DHARUSHAHPUR,PRATAPGARH,SANGIPUR,N/A,9431403501
33785,P S DHATURI TOLA,BALLIA,MURLI CHHAPRA,N/A,9631701901
33786,P S DHAULESHWAR,ETAH,NIDHAULI KALAN,N/A,9170904301
33787,P S DHAUR SATUEYA,BAREILLY,FATEHGANJ,N/A,9200708801
33788,P S DHAURA I,BAREILLY,BHOJIPURA,N/A,9201104401
33789,P S DHAURA II,BAREILLY,BHOJIPURA,N/A,9201104402
33790,P S DHAURAHARA,AMBEDKAR NAGAR,AKBARPUR,N/A,9480106501
33791,P S DHAURERA,BAREILLY,RAMNAGAR,N/A,9200103801
33792,P S DHAURERA MAFI,BAREILLY,VITHARI CHAINPUR,N/A,9201809501
33793,P S DHAURUA I,AMBEDKAR NAGAR,JALALPUR,N/A,9480600401
33794,P S DHAURUA II,AMBEDKAR NAGAR,JALALPUR,N/A,9480600402
33795,P S DHAVA,KASGANJ,GANJ DUNDWARA,N/A,9720402101
33796,P S DHEEPA,ETAH,ALIGANJ,N/A,9170111901
33797,P S DHEKAHI,PRATAPGARH,SADAR,N/A,9431302701
33798,P S DHEKAWA BAHAUDDINPUR,AMBEDKAR NAGAR,BASKHARI,N/A,9480207001
33799,P S DHEKWARA,MAU,KOPAGANG,N/A,9620904602
33800,P S DHELMAU,AMBEDKAR NAGAR,TANDA,N/A,9480905301
33801,P S DHIBAIYA AKHTARPUR,ETAH,ALIGANJ,N/A,9170101901
33802,P S DHIKKA KARMCHAND FIRST,BIJNOR,ALLHEPUR(DHAMPUR),N/A,9030209101
33803,P S DHILAYEE FIROJPUR,MAU,FATEHPUR MANDAON,N/A,9620800701
33804,P S DHIMARI,BAREILLY,BHADPURA,N/A,9200602301
33805,P S DHIMARPUR,KASGANJ,PATIYALI,N/A,9721003301
33806,P S DHIMARPURA,BAREILLY,FARIDPUR,N/A,9201511801
33807,P S DHIMI,PRATAPGARH,KUNDA,N/A,9430703201
33808,P S DHIMNI,BAREILLY,BHOJIPURA,N/A,9201110401
33809,P S DHIRAMAI,ETAH,MARHARA,N/A,9170807401
33810,P S DHIRPUR,BAREILLY,BHUTA,N/A,9200301101
33811,P S DHIRPUR,BAREILLY,FARIDPUR,N/A,9201509101
33812,P S DHMAWAN,PRATAPGARH,BIHAR,N/A,9430303901
33813,P S DHOARHRA,PRATAPGARH,AASPUR-DEOSARA,N/A,9430103801
33814,P S DHOBIN PURWA,BAHRAICH,RISIA,N/A,9500910401
33815,P S DHODHE GAON,BAHRAICH,NAWAB GANJ,N/A,9501210001
33816,P S DHODHWA,BALLIA,NAGARA,N/A,9630205801
33817,P S DHOLNA,KANSHIRAM NAGAR,KASGANJ,N/A,9720703301
33818,P S DHONGAHI,BAHRAICH,FAKHAR PUR,N/A,9500301201
33819,P S DHOOM KHERA,GAUTAM BUDDHA NAGAR,DADRI,N/A,9100203606
33820,P S DHOURAHARA,AMBEDKAR NAGAR,BASKHARI,N/A,9480206101
33821,P S DHOVIHA,BAHRAICH,TAJWA PUR,N/A,9500701201
33822,P S DHOVINPURWA,BAHRAICH,SHIV PUR,N/A,9500510001
33823,P S DHRAM BAG,BALLIA,BAIRIA,N/A,9631604903
33824,P S DHRAM KUNDA,BAHRAICH,SHIV PUR,N/A,9500505902
33825,P S DHRAM PUR,BAHRAICH,RISIA,N/A,9500907403
33826,P S DHRAMPURA,BALLIA,BELAHARI,N/A,9631506201
33827,P S DHUAI,ETAH,SHEETAL PUR,N/A,9171312401
33828,P S DHUBRACHAUBE,BASTI,BAHADURPUR,N/A,9550108401
33829,P S DHUDHAILAPURWA,BAHRAICH,TAJWA PUR,N/A,9500706002
33830,P S DHUDHARA,KANSHIRAM NAGAR,SIDHPURA,N/A,9721409301
33831,P S DHUDURKIPUR,PRATAPGARH,BIHAR,N/A,9430304903
33832,P S DHUMARI,ETAH,JAITHARA,N/A,9170506301
33833,P S DHUPNATH KE DERA,BALLIA,REVATI,N/A,9631000903
33834,P S DHURI BABA KE TOLA,BALLIA,NAVANAGAR,N/A,9630502702
33835,P S DHUSI TOLA,DEORIA,GAURI BAZAR,N/A,9600103902
33836,P S DHUVIYAI,KASGANJ,SIDHPURA,N/A,9721404601
33837,P S DIBANA,BAREILLY,MIRGANJ,N/A,9200202701
33838,P S DIDHORAN PURWA,BAHRAICH,FAKHAR PUR,N/A,9500306401
33839,P S DIDUEE,PRATAPGARH,PATTI,N/A,9431209901
33840,P S DIGHAPAR MARITAR,BALLIA,BERUARBARI,N/A,9630803407
33841,P S DIGHAR NAIE BASTI,BALLIA,BELAHARI,N/A,9631504901
33842,P S DIGHEDA,MAU,FATEHPUR MANDAON,N/A,9620801702
33843,P S DIGWASI,PRATAPGARH,RAMPUR-SANGRAMGARH,N/A,9431602101
33844,P S DIH BADGANV.,BHADOI,AURAI,N/A,9710425701
33845,P S DIHEWA,AMBEDKAR NAGAR,BASKHARI,N/A,9480202804
33846,P S DIHWA,BAHRAICH,RISIA,N/A,9500904801
33847,P S DIHWA,PRATAPGARH,LAXMANPUR,N/A,9430900105
33848,P S DIHWA KAHI,AMBEDKAR NAGAR,BHEETI,N/A,9480308303
33849,P S DIHWA KALAN,BAHRAICH,FAKHAR PUR,N/A,9500308801
33850,P S DIHWA PASIYAN,PRATAPGARH,SHIVGARH,N/A,9431702703
33851,P S DIKHTAN KA PURWA,PRATAPGARH,BIHAR,N/A,9430301405
33852,P S DILAURI,KASGANJ,SIDHPURA,N/A,9721400501
33853,P S DILAWALPUR,AMBEDKAR NAGAR,BHEETI,N/A,9480302701
33854,P S DILWA,SHRAWASTI,JAMUNHA,N/A,9510402002
33855,P S DINGWAS-I,PRATAPGARH,RAMPUR-SANGRAMGARH,N/A,9431602001
33856,P S DINGWAS-II,PRATAPGARH,RAMPUR-SANGRAMGARH,N/A,9431602002
33857,P S DINKARPUR,KANPUR NAGAR,SHIVRAJPUR,N/A,9340501302
33858,P S DINKARPUR,AMBEDKAR NAGAR,BHIYAON,N/A,9480410101
33859,P S DINNAGAR,BAREILLY,RICHHA(DAMKHODA),N/A,9200502701
33860,P S DIULI NO.1,BALLIA,DUBAHAR,N/A,9631402901
33861,P S DIULI NO.2,BALLIA,DUBAHAR,N/A,9631402902
33862,P S DIVRAIYA,KASGANJ,PATIYALI,N/A,9721005401
33863,P S DIWAI,PRATAPGARH,MANGRAURA,N/A,9431111405
33864,P S DIWAKARPUR,BALLIA,BANSDEEH,N/A,9630910301
33865,P S DIWAN NAGAR,KASGANJ,GANJ DUNDWARA,N/A,9720400601
33866,P S DIWANGANJ,PRATAPGARH,BABA BHELKHARNATH,N/A,9431915301
33867,P S DIYARA MANIAR T.NO.2,BALLIA,MANIAR,N/A,9630705501
33868,P S DIYORIYA ABDULGANJ,BAREILLY,MIRGANJ,N/A,9200207401
33869,P S DIYOSAS,BAREILLY,MIRGANJ,N/A,9200205901
33870,P S DLAPATTI,PRATAPGARH,SANGIPUR,N/A,9431402901
33871,P S DOD ALAMPUR,BAREILLY,SHERGARH,N/A,9200909001
33872,P S DODAL PUR,ETAH,SAKEET,N/A,9171206301
33873,P S DODO - E- DILPUR,AMBEDKAR NAGAR,BASKHARI,N/A,9480203901
33874,P S DODVA,BHADOI,AURAI,N/A,9710409301
33875,P S DOGHARA,BALLIA,PANDAH,N/A,9630607201
33876,P S DOHAREYA,BARABANKI,BANI KODAR,N/A,9460507503
33877,P S DOHRIGHAT - 2,MAU,DOHRIGHAT,N/A,9620306602
33878,P S DOKATI NO.2,BALLIA,MURLI CHHAPRA,N/A,9631703502
33879,P S DOMIPUR,PRATAPGARH,LAXMANPUR,N/A,9430902401
33880,P S DOMNIPUR,PRATAPGARH,SADAR,N/A,9431302601
33881,P S DONGA BOJH,BALLIA,CHILKAHAR,N/A,9630409401
33882,P S DORACHI TOLA,DEORIA,BAITALPUR,N/A,9600207103
33883,P S DORAI,KASGANJ,SORON,N/A,9721504101
33884,P S DOSHPUR,ETAH,ALIGANJ,N/A,9170101701
33885,P S DOTH,BALLIA,SEAR,N/A,9630104701
33886,P S DOULATABAD UTTAR,AMBEDKAR NAGAR,BHIYAON,N/A,9480401202
33887,P S DOULATPUR,AMBEDKAR NAGAR,BASKHARI,N/A,9480207401
33888,P S DOULATPUR BHAGAHI,AMBEDKAR NAGAR,TANDA,N/A,9480908602
33889,P S DOULATPUR HAZALPATTI,AMBEDKAR NAGAR,BASKHARI,N/A,9480209301
33890,P S DOULATPUR MAHMOODPUR,AMBEDKAR NAGAR,TANDA,N/A,9480908601
33891,P S DOULSEPUR,MAU,RANIPUR,N/A,9620602801
33892,P S DUBAI,BAHRAICH,MAHSI,N/A,9500408503
33893,P S DUBALI,GAUTAM BUDDHA NAGAR,DANKAUR,N/A,9100304601
33894,P S DUBANAN KA PURWA,PRATAPGARH,BIHAR,N/A,9430310004
33895,P S DUBARI - 1,MAU,FATEHPUR MANDAON,N/A,9620806701
33896,P S DUBARI - 2,MAU,FATEHPUR MANDAON,N/A,9620806702
33897,P S DUBAULI,BALLIA,DUBAHAR,N/A,9631407801
33898,P S DUBECHHAP,BALLIA,REVATI,N/A,9631002501
33899,P S DUBEY KA PURWA,PRATAPGARH,LAXMANPUR,N/A,9430900906
33900,P S DUBEY PUR,PRATAPGARH,SADWA-CHANDRIKA,N/A,9431503101
33901,P S DUBEY TOLA,DEORIA,GAURI BAZAR,N/A,9600109004
33902,P S DUBHA ANGRAURA,BAHRAICH,MAHSI,N/A,9500405201
33903,P S DUDHAILA KALA,BALLIA,BELAHARI,N/A,9631502001
33904,P S DUDHAILAKURD,BALLIA,BELAHARI,N/A,9631502601
33905,P S DUDHIPUR,BALLIA,DUBAHAR,N/A,9631403705
33906,P S DUDVA DHARAMPUR,BHADOI,BHADOHI,N/A,9710100901
33907,P S DUGAI,BALLIA,RASARA,N/A,9630311701
33908,P S DUGIPUR,BAREILLY,FATEHGANJ,N/A,9200708601
33909,P S DUGNA,BAREILLY,SHERGARH,N/A,9200907301
33910,P S DUHI BHUSI,BALLIA,BANSDEEH,N/A,9630901601
33911,P S DUHIA,BHADOI,SURIYAVAN,N/A,9710315701
33912,P S DUHIA DILIA,MAU,DOHRIGHAT,N/A,9620303302
33913,P S DUHIJAN,BALLIA,BANSDEEH,N/A,9630901901
33914,P S DUHIYA,AMBEDKAR NAGAR,TANDA,N/A,9480908101
33915,P S DUHIYA,PRAYAGRAJ,URUWA,N/A,9452105706
33916,P S DUJANA 1,GAUTAM BUDDHA NAGAR,VISRAKH,N/A,9100101701
33917,P S DUJANA 2,GAUTAM BUDDHA NAGAR,VISRAKH,N/A,9100101702
33918,P S DUKHARAN GIRI KE MATHIA,BALLIA,BAIRIA,N/A,9631600201
33919,P S DULAHPAH AMAHRA,BALLIA,RASARA,N/A,9630304104
33920,P S DULAHUPUR,AMBEDKAR NAGAR,BHIYAON,N/A,9480403001
33921,P S DULARPUR,BALLIA,SOHAWN,N/A,9631202501
33922,P S DULHA,ETAH,AWAGARH,N/A,9170308501
33923,P S DULHA RAI KA PURVA,AURAIYA,BHAGYANAGAR,N/A,9320603001
33924,P S DULHEPUR,PRATAPGARH,LAXMANPUR,N/A,9430902801
33925,P S DULHUPUR(MASORHA),AMBEDKAR NAGAR,BHIYAON,N/A,9480404903
33926,P S DULI NAGAR,ETAH,SHEETAL PUR,N/A,9171302001
33927,P S DULICHANDPUR (P. PUKHTA,KASGANJ,SORON,N/A,9721508002
33928,P S DULLAPUR (DOMANEPUR),AMBEDKAR NAGAR,KATEHARI,N/A,9480510903
33929,P S DULMDASPUR,BHADOI,BHADOHI,N/A,9710115301
33930,P S DUMARIYA(WEST),BALLIA,REVATI,N/A,9631003204
33931,P S DUMDUMA,AMBEDKAR NAGAR,RAMNAGAR,N/A,9480812801
33932,P S DUMRANW - 2,MAU,PARDAHA,N/A,9620404402
33933,P S DUNDEPUR,KANPUR DEHAT,AMARAUDHA,N/A,9330201204
33934,P S DUNGAR PUR,ETAH,SAKEET,N/A,9171201301
33935,P S DUNGARPUR,BAREILLY,FATEHGANJ,N/A,9200706201
33936,P S DUPAIRIYA,BAREILLY,RICHHA(DAMKHODA),N/A,9200506601
33937,P S DUPHI,AMBEDKAR NAGAR,BHEETI,N/A,9480305203
33938,P S DURAUDHA,BALLIA,MANIAR,N/A,9630704801
33939,P S DURGAGANJ,BHADOI,ABHOLI,N/A,9710705601
33940,P S DURGAPUR,BAHRAICH,NAWAB GANJ,N/A,9501213301
33941,P S DURGIPUR,BALLIA,MANIAR,N/A,9630707401
33942,P S DURGIPUR,BALLIA,BERUARBARI,N/A,9630805601
33943,P S DURGIPUR FAIJULLAHPUR,AMBEDKAR NAGAR,RAMNAGAR,N/A,9480809901
33944,P S DURGU PUR,BAHRAICH,HUJUR PUR,N/A,9500606401
33945,P S DURGUPUR,AMBEDKAR NAGAR,RAMNAGAR,N/A,9480805901
33946,P S DURGUPUR,AMBEDKAR NAGAR,KATEHARI,N/A,9480501701
33947,P S DURJANPUR,BALLIA,BELAHARI,N/A,9631502801
33948,P S DURJANPUR,BALLIA,BAIRIA,N/A,9631600103
33949,P S DURJANPUR PURANI BASTI,BALLIA,BAIRIA,N/A,9631600107
33950,P S DURJEPUR,MAU,RANIPUR,N/A,9620602502
33951,P S DURVASH GAON,SHRAWASTI,JAMUNHA,N/A,9510402302
33952,P S DUWAULI,BALLIA,NAVANAGAR,N/A,9630505501
33953,P S DUWIDHA PUR,BAHRAICH,NAWAB GANJ,N/A,9501201901
33954,P S DWARIKAPUR,PRATAPGARH,BABA BHELKHARNATH,N/A,9431910401
33955,P S DWIUNA KHURD,ETAH,JAITHARA,N/A,9170505501
33956,P S EASEPUR,GAUTAM BUDDHA NAGAR,DANKAUR,N/A,9100305807
33957,P S EDUCATION DEPARTMENT,MAU,NAGAR KSHETRA MAU,N/A,9621003103
33958,P S EEDHA,PRATAPGARH,BABAGANJ,N/A,9430200501
33959,P S EK BHITIYA,BALLIA,NAGARA,N/A,9630220701
33960,P S EKAIEL NO.2,BALLIA,PANDAH,N/A,9630604002
33961,P S EKAIL  H. BASTI 3,BALLIA,PANDAH,N/A,9630604005
33962,P S EKAURI,ETAH,ALIGANJ,N/A,9170109001
33963,P S EKDALLA,AMBEDKAR NAGAR,BASKHARI,N/A,9480207901
33964,P S EKDALLA BHARAUTIYA,AMBEDKAR NAGAR,BASKHARI,N/A,9480211901
33965,P S EKDANGA,DEORIA,BHLUANI,N/A,9600606703
33966,P S EKGHARA,BAHRAICH,SHIV PUR,N/A,9500502401
33967,P S EKMA HIRANIYA,BASTI,VIKRAMJOT,N/A,9550900604
33968,P S EKRA DARGAH RASOOLPUR,AMBEDKAR NAGAR,BASKHARI,N/A,9480204405
33969,P S ELAHI,PRATAPGARH,AASPUR-DEOSARA,N/A,9430101101
33970,P S ELPHAT PUR,KASGANJ,AMAPUR,N/A,9720204701
33971,P S EMAMUDDIN NAGAR,KASGANJ,GANJ DUNDWARA,N/A,9720405801
33972,P S ENA,BAREILLY,KYARA,N/A,9200807901
33973,P S ENAYATI,KASGANJ,KASGANJ,N/A,9720702501
33974,P S ENDA JASHANPUR,KASGANJ,GANJ DUNDWARA,N/A,9720405401
33975,P S ESEPUR,ETAH,SHEETAL PUR,N/A,9171306901
33976,P S ESHARA PASHCHIM,ETAH,SAKEET,N/A,9171204001
33977,P S ESLAMPUR PILI,ETAH,MARHARA,N/A,9170802401
33978,P S ESMILPUR (C),KASGANJ,SORON,N/A,9721505901
33979,P S ETAH ROAD,KASGANJ,GANJDUNDWARA(URBAN),N/A,9721700101
33980,P S ETAILA,PRATAPGARH,LALGANJ,N/A,9430800701
33981,P S ETAURIYA JALALPUR,BAREILLY,BHUTA,N/A,9200303101
33982,P S ETHARA,PRATAPGARH,PATTI,N/A,9431200701
33983,P S ETHPURA,BAREILLY,RICHHA(DAMKHODA),N/A,9200506402
33984,P S ETKAURI,BAHRAICH,CHITTAURA,N/A,9500805301
33985,P S ETOARI,PRATAPGARH,LAXMANPUR,N/A,9430900401
33986,P S ETWA,PRATAPGARH,MANGRAURA,N/A,9431100701
33987,P S EYAYEE,BHADOI,BHADOHI,N/A,9710100501
33988,P S FAFOTU,ETAH,SAKEET,N/A,9171201401
33989,P S FAGNAUL,ETAH,JAITHARA,N/A,9170507201
33990,P S FAIZNAGAR,BAREILLY,BHUTA,N/A,9200304501
33991,P S FAIZNAGAR SECOND,BAREILLY,BHUTA,N/A,9200304502
33992,P S FAJILPUR,KASGANJ,SORON,N/A,9721506101
33993,P S FAKHARPUR,BAHRAICH,FAKHAR PUR,N/A,9500300201
33994,P S FAKIRPURI,BAHRAICH,MIHIN PURVA,N/A,9501109601
33995,P S FARAULI,KASGANJ,SAHAVAR,N/A,9721101601
33996,P S FARDPURA,ETAH,ALIGANJ,N/A,9170105701
33997,P S FARENDUPUR,PRATAPGARH,KUNDA,N/A,9430700921
33998,P S FARHI,BALLIA,SEAR,N/A,9630111703
33999,P S FARID PUR,KASGANJ,SAHAVAR,N/A,9721107201
34000,P S FARID PUR,KASGANJ,KASGANJ,N/A,9720701101
34001,P S FARID PUR,ETAH,MARHARA,N/A,9170801101
34002,P S FARIDAPUR INAYATKHAN,BAREILLY,VITHARI CHAINPUR,N/A,9201803801
34003,P S FARIDAPUR JAGIR,BAREILLY,FATEHGANJ,N/A,9200704401
34004,P S FARIDAPUR V  SHAH,BAREILLY,KYARA,N/A,9200808101
34005,P S FARIDAPUR(NARA),BAREILLY,FATEHGANJ,N/A,9200708001
34006,P S FARIDPUR,ETAH,JALESAR,N/A,9170607301
34007,P S FARIDPUR,BAREILLY,RICHHA(DAMKHODA),N/A,9200500701
34008,P S FARIDPUR,AMBEDKAR NAGAR,JALALPUR,N/A,9480611202
34009,P S FARIDPUR I,BAREILLY,FARIDPUR TOWN,N/A,9201600815
34010,P S FARIDPUR KALA,AMBEDKAR NAGAR,TANDA,N/A,9480911601
34011,P S FARSARAKHURD,MAU,DOHRIGHAT,N/A,9620300401
34012,P S FARSATAR,BALLIA,SEAR,N/A,9630101501
34013,P S FARSOLI,ETAH,ALIGANJ,N/A,9170102801
34014,P S FATAHPUR - 2,MAU,RANIPUR,N/A,9620603502
34015,P S FATAHPUR - 2,MAU,KOPAGANG,N/A,9620901402
34016,P S FATAHPUR -1,MAU,KOPAGANG,N/A,9620901401
34017,P S FATANPUR,PRATAPGARH,GAURA,N/A,9431805201
34018,P S FATEHGANJ,BAREILLY,MAJHGAWAN,N/A,9201004602
34019,P S FATEHGANJ II,BAREILLY,FATEHGANJ,N/A,9200701402
34020,P S FATEHGANJ PURVI I,BAREILLY,FARIDPUR,N/A,9201508001
34021,P S FATEHJAHOORPUR,AMBEDKAR NAGAR,TANDA,N/A,9480911001
34022,P S FATEHPUR,AMBEDKAR NAGAR,AKBARPUR,N/A,9480116201
34023,P S FATEHPUR,KASGANJ,SIDHPURA,N/A,9721401501
34024,P S FATEHPUR,ETAH,ALIGANJ,N/A,9170107301
34025,P S FATEHPUR,AMBEDKAR NAGAR,JAHANGIRGANJ,N/A,9480715002
34026,P S FATEHPUR,KASGANJ,SAHAVAR,N/A,9721100401
34027,P S FATEHPUR,AMBEDKAR NAGAR,TANDA,N/A,9480910001
34028,P S FATEHPUR,BAREILLY,BHUTA,N/A,9200314001
34029,P S FATEHPUR DURGAPRASAD,BAREILLY,FATEHGANJ,N/A,9200709201
34030,P S FATEHPUR MAFI,KASGANJ,KASGANJ,N/A,9720700301
34031,P S FATEHPUR MOHIBPUR,AMBEDKAR NAGAR,JALALPUR,N/A,9480601201
34032,P S FATEHPUR SONOT,ETAH,MARHARA,N/A,9170800601
34033,P S FATEHPURA,ETAH,SAKEET,N/A,9171210501
34034,P S FATHAHPUR TALRATOYA - 1,MAU,FATEHPUR MANDAON,N/A,9620800101
34035,P S FATHAHPUR TALRATOYA - 2,MAU,FATEHPUR MANDAON,N/A,9620800102
34036,P S FATIYANPUR,SHAHJAHANPUR,BHAWALKHERA,N/A,9221316502
34037,P S FATTAPUR,BALLIA,SEAR,N/A,9630113701
34038,P S FATTEPUR,MAU,RANIPUR,N/A,9620608002
34039,P S FATTEPUR,BALLIA,CHILKAHAR,N/A,9630403001
34040,P S FATTUPUR,BHADOI,ABHOLI,N/A,9710700401
34041,P S FAUDIPUR,BHADOI,AURAI,N/A,9710401801
34042,P S FAZALGARHI,BULANDSHAHR,DANPUR,N/A,9110303707
34043,P S FAZILPUR USKA,AMBEDKAR NAGAR,BASKHARI,N/A,9480205701
34044,P S FEKNA UATTARI,BALLIA,GARWAR,N/A,9631111401
34045,P S FETVA,BASTI,BAHADURPUR,N/A,9550103101
34046,P S FIDAI GANESHPUR,AMBEDKAR NAGAR,BASKHARI,N/A,9480206201
34047,P S FIRANGHI TOLA,BALLIA,MURLI CHHAPRA,N/A,9631707501
34048,P S FIROJ PUR SANI,KANSHIRAM NAGAR,AMAPUR,N/A,9720204001
34049,P S FIROJPUR,KANSHIRAM NAGAR,GANJ DUNDWARA,N/A,9720401501
34050,P S FIROJPUR,MAU,KOPAGANG,N/A,9620904402
34051,P S FIROJPUR,BALLIA,PANDAH,N/A,9630602501
34052,P S FIROJPUR,BAHRAICH,KAISER GANJ,N/A,9500200401
34053,P S FIROJPUR ALIYARKHAN,KASGANJ,KASGANJ,N/A,9720704101
34054,P S FIROJPUR SIHOLA VAKSULLA,KASGANJ,KASGANJ,N/A,9720704001
34055,P S FIROZPUR,BAREILLY,BAHERI,N/A,9201406501
34056,P S FIROZPUR,BAREILLY,ALAMPUR,N/A,9201702801
34057,P S FIROZPUR,BAREILLY,MIRGANJ,N/A,9200206301
34058,P S FTEHSHAHPUR,PRATAPGARH,BABAGANJ,N/A,9430204601
34059,P S FTUHABAD,PRATAPGARH,BABAGANJ,N/A,9430204501
34060,P S FULASI,BAREILLY,MAJHGAWAN,N/A,9201000501
34061,P S FULPUR,BALLIA,PANDAH,N/A,9630604901
34062,P S FULPUR,MAU,FATEHPUR MANDAON,N/A,9620803001
34063,P S FULWARIA,MAU,BADRAW,N/A,9620701901
34064,P S FULWARIYA,BALLIA,DUBAHAR,N/A,9631404401
34065,P S GADAI CHAKADEIA,PRATAPGARH,SADAR,N/A,9431301401
34066,P S GADAIPUR,BALLIA,CHILKAHAR,N/A,9630409201
34067,P S GADAMAR KALAN,BAHRAICH,MAHSI,N/A,9500408201
34068,P S GADAMAR-II,BAHRAICH,MAHSI,N/A,9500410001
34069,P S GADAN PUR,ETAH,NIDHAULI KALAN,N/A,9170910101
34070,P S GADANPUR,AURAIYA,BHAGYANAGAR,N/A,9320611101
34071,P S GADARIA 1,BANDA,JASPURA,N/A,9400800701
34072,P S GADARIA 2,BANDA,JASPURA,N/A,9400800702
34073,P S GADARIAN PURWA,BANDA,JASPURA,N/A,9400800810
34074,P S GADARIAN PURWA,BAHRAICH,SHIV PUR,N/A,9500502301
34075,P S GADAURI,PRATAPGARH,BABA BHELKHARNATH,N/A,9431914901
34076,P S GADDIDAR,BALLIA,BANSDEEH,N/A,9630910703
34077,P S GADESARA,ETAH,AWAGARH,N/A,9170300901
34078,P S GADHAKA,KASGANJ,SAHAVAR,N/A,9721100901
34079,P S GADHI DHAKPURA,KASGANJ,PATIYALI,N/A,9721005602
34080,P S GADHI HARNATHER,KASGANJ,SORON,N/A,9721503501
34081,P S GADHI HATHISHAH,KANSHIRAM NAGAR,SORON,N/A,9721503001
34082,P S GADHILLA,BAHRAICH,MAHSI,N/A,9500402801
34083,P S GADHIYA AHIRAN,ETAH,JAITHARA,N/A,9170502001
34084,P S GADHIYA DHAUKAL,KASGANJ,PATIYALI,N/A,9721005101
34085,P S GADHIYA HARVAI,ETAH,ALIGANJ,N/A,9170112001
34086,P S GADHIYA HIMOLI (C),KANSHIRAM NAGAR,SAHAVAR,N/A,9721105701
34087,P S GADHIYA JAGNNATH,ETAH,ALIGANJ,N/A,9170108601
34088,P S GADHIYA NARSU,KASGANJ,PATIYALI,N/A,9721000901
34089,P S GADHIYA PURAULI,ETAH,JAITHARA,N/A,9170507901
34090,P S GADHIYA SANAUTH,KANSHIRAM NAGAR,SIDHPURA,N/A,9721407101
34091,P S GADHIYA SHEELAM,ETAH,SAKEET,N/A,9171208401
34092,P S GADHWALA,ETAH,NIDHAULI KALAN,N/A,9170902201
34093,P S GADIYAN,PRATAPGARH,SANGIPUR,N/A,9431401901
34094,P S GADOLA,BANDA,JASPURA,N/A,9400802203
34095,P S GADUA,ETAH,NIDHAULI KALAN,N/A,9170901201
34096,P S GADWA,MAU,RATANPURA,N/A,9620106401
34097,P S GADWAJANI JOT,BAHRAICH,MAHSI,N/A,9500400901
34098,P S GADWARA,PRATAPGARH,SADWA-CHANDRIKA,N/A,9431503201
34099,P S GADWARIPUR,PRATAPGARH,SADWA-CHANDRIKA,N/A,9431503301
34100,P S GAGADA TOLA,DEORIA,GAURI BAZAR,N/A,9600109003
34101,P S GAHADEEH,BALLIA,NAVANAGAR,N/A,9630505503
34102,P S GAHARANA,ETAH,NIDHAULI KALAN,N/A,9170907701
34103,P S GAHARPUR,BHADOI,GYANPUR,N/A,9710215401
34104,P S GAHBARA,PRATAPGARH,AASPUR-DEOSARA,N/A,9430102001
